"breadcrumbs_Riex GA77 Furniture leg D22, H150, brushed gold",breadcrumbs_Concealed Slides,breadcrumbs_Aluminium,"breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 500 mm, 3D brackets",description,"breadcrumbs_Riex NK50/NK55 Push for open adapter for external installation, light grey",parameters_Type of Tread,breadcrumbs_Furniture Fittings,"breadcrumbs_Riex NX40 Double wall slide, basic drawer, 86/450 mm, grey","breadcrumbs_RiexTouch XK10 Knob, polished chrome","breadcrumbs_Riex JC41 Angled bracket, 50x50x15 mm, T2, white zinc","breadcrumbs_RiexTouch XH02 Handle, 256 mm, matt black","breadcrumbs_Citterio Giulio XH60 Handle, 320 mm, matt gold",parameters_Set with Mounting Plate,"breadcrumbs_RiexTouch XH05 Handle, 160 mm, polished chrome","breadcrumbs_Riex NC70 Hinge clip on, 90°, soft-close","breadcrumbs_RiexTouch XH01 Handle, 160 mm, stainless steel","breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 300 mm, 3D brackets","breadcrumbs_RiexTouch XP01 Screw profile, 32 mm, matt black","breadcrumbs_RiexTouch XK05 Knob, matt gold","breadcrumbs_RiexTouch XH14 Handle, 160 mm, stainless steel","breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 400 mm, 3D brackets",parameters_Surface Finishing,"breadcrumbs_RiexTouch XH01 Handle, 160 mm, polished chrome",breadcrumbs_Ball Bearing Slides,breadcrumbs_Screw,"breadcrumbs_Riex GS25 Furniture leg H50, chrome","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/35 kg, H45, 500 mm, nickel",parameters_Push for Open,parameters_Slides Thickness,"breadcrumbs_Riex NR09 Roller slide, 450 mm, white","breadcrumbs_RiexTouch XH01 Handle, 160 mm, brushed nickel","breadcrumbs_Riex NR09 Roller slide, 300 mm, white",breadcrumbs_Handle Profiles,"breadcrumbs_RiexTouch XH05 Handle, 128 mm, polished chrome","breadcrumbs_RiexTouch XH14 Handle, 192 mm, stainless steel",breadcrumbs_Cup Hinges Clip-On,"breadcrumbs_Handles, Knobs, Profiles and Hooks",breadcrumbs_Connection Fittings,parameters_Length,"breadcrumbs_RiexTouch XH08 Handle, 128 mm, polished chrome",parameters_Rectification,parameters_Material,parameters_Quantity in Box,breadcrumbs_Castors,parameters_Loading Capacity,parameters_Installation to Cabinet,"breadcrumbs_RiexTouch XH11 Handle, 320 mm, matt black","breadcrumbs_RiexTouch XH34 Handle, 128 mm, polished chrome","breadcrumbs_Citterio Giulio XH60 Handle, 320 mm, matt black","breadcrumbs_RiexTouch XH02 Handle, 256 mm, polished chrome","breadcrumbs_Connecting Plates, Angles","breadcrumbs_Riex GC10 Furniture castor D50, plate 42x42x2 mm, brake, black","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/35 kg, H45, 450 mm, nickel","breadcrumbs_RiexTouch XH01 Handle, 224 mm, matt nickel","breadcrumbs_Citterio Giulio XD04 Knob, pink","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/25 kg, H45, 350 mm, nickel","breadcrumbs_RiexTouch XH02 Handle, 128 mm, polished chrome",breadcrumbs_Metal,"breadcrumbs_Riex VH31 Pull-out tie/belt rack, 29 plastic hooks, light grey","breadcrumbs_Riex JC46 Connection plate, 80x30 mm, T2, white zinc",breadcrumbs_Full Extension,parameters_Height Adjustment,"breadcrumbs_Furniture Legs, Castors, Glides","breadcrumbs_Riex NR09 Roller slide, 350 mm, white","breadcrumbs_Citterio Giulio XH59 Handle, 160 mm, matt black","breadcrumbs_RiexTouch XH01 Handle, 224 mm, polished chrome",parameters_Collection,"breadcrumbs_RiexTouch XH01 Handle, 192 mm, polished chrome","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/33 kg, H45, 600 mm, nickel","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/33 kg, H45, 550 mm, nickel",parameters_Soft-Close,"breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 450 mm, 3D brackets",breadcrumbs_Furniture Legs Visible,parameters_Fixing Type,"breadcrumbs_RiexTouch XH02 Handle, 160 mm, polished chrome","breadcrumbs_RiexTouch XH14 Handle, 320 mm, stainless steel","breadcrumbs_RiexTouch XP45 Drive-in profile, 396 mm, stainless steel imitation",parameters_Magnet,breadcrumbs_Roller Slides,breadcrumbs_Hinges & Push for Open Mechanisms,breadcrumbs_Knobs,"breadcrumbs_Riex NK50 Push for open for drilling 10 mm, 38 mm with buffer, light grey","breadcrumbs_Citterio Giulio XH59 Handle, 160 mm, matt gold","breadcrumbs_Riex GK40 Kitchen adjustable leg, 3 parts, 150 mm (-5/+15)","breadcrumbs_Riex GS25 Furniture leg H50, matt black",breadcrumbs_Angular,"breadcrumbs_RiexTouch XH14 Handle, 128 mm, stainless steel","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/35 kg, H45, 450 mm, nickel",breadcrumbs_Adjustable Kitchen Legs,breadcrumbs_Visible,"breadcrumbs_RiexTouch XH11 Handle, 128 mm, matt black","breadcrumbs_RiexTouch XH08 Handle, 128 mm, polished gold","breadcrumbs_RiexTouch XP01 Screw profile, 320 mm, matt black",title,breadcrumbs_Connecting Plates,breadcrumbs_Wardrobe Fittings,"breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/30 kg, H45, 400 mm, nickel","breadcrumbs_RiexTouch XK12 Knob, polished chrome",parameters_Height,"breadcrumbs_Riex NR09 Roller slide, 250 mm, white","breadcrumbs_Riex NB48 Ball bearing slide, full extension, soft-close, 30 kg/30 kg, H45, 450 mm, nickel","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/20 kg, H45, 300 mm, nickel","breadcrumbs_Riex JC47 Angled bracket wide, 40x40x30 mm, T2, white zinc",parameters_Mechanism,"breadcrumbs_Riex NC70 Hinge clip on, 45°, soft-close",breadcrumbs_Drive-in - Standard lengths,"breadcrumbs_RiexTouch XH34 Handle, 128 mm, matt chrome",breadcrumbs_Angles,breadcrumbs_Standard Double Wall Drawers,"breadcrumbs_RiexTouch XH01 Handle, 320 mm, brushed nickel",parameters_Static Loading Capacity,"breadcrumbs_RiexTouch XP01 Screw profile, 160 mm, matt black","breadcrumbs_RiexTouch XH08 Handle, 128 mm, matt nickel","breadcrumbs_Riex GK40 Kitchen adjustable leg, 3 parts, 100 mm (-5/+15)","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/30 kg, H45, 550 mm, nickel",parameters_Length of Ejection,"breadcrumbs_RiexTouch XH02 Handle, 160 mm, matt black",breadcrumbs_Drawers,"breadcrumbs_Citterio Giulio XD04 Knob, blue","breadcrumbs_RiexTouch XH05 Handle, 128 mm, polished gold",breadcrumbs_Tie Hangers,"breadcrumbs_Citterio Giulio XH60 Handle, 160 mm, matt black",parameters_Catalogue Page,breadcrumbs_Standard,"breadcrumbs_RiexTouch XH02 Handle, 128 mm, brushed nickel","breadcrumbs_RiexTouch XH08 Handle, 128 mm, matt chrome","breadcrumbs_RiexTouch XH14 Handle, 256 mm, stainless steel","breadcrumbs_RiexTouch XH01 Handle, 320 mm, matt black",parameters_Brand,"breadcrumbs_RiexTouch XH08 Handle, 96 mm, polished gold",parameters_Colour,"breadcrumbs_RiexTouch XH01 Handle, 96 mm, polished chrome",breadcrumbs_Mechanisms,parameters_Synchronisation,"breadcrumbs_RiexTouch XH01 Handle, 256 mm, brushed nickel","breadcrumbs_RiexTouch XH11 Handle, 160 mm, matt black",parameters_Diameter,"breadcrumbs_RiexTouch XH01 Handle, 96 mm, brushed nickel",parameters_Board Thickness,"breadcrumbs_Riex NR09 Roller slide, 500 mm, white","breadcrumbs_RiexTouch XH02 Handle, 256 mm, brushed nickel",parameters_Door Position,"breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/30 kg, H45, 400 mm, nickel","breadcrumbs_RiexTouch XP01 Screw profile, 160 mm, anodised aluminium","breadcrumbs_RiexTouch XH01 Handle, 96 mm, stainless steel",code,"breadcrumbs_Citterio Giulio XH59 Handle, 320 mm, matt gold",breadcrumbs_Adjustable Legs and Glides,"breadcrumbs_Riex JC52 Angled bracket, 17x17x15 mm, T1,5, white zinc",parameters_Model,"breadcrumbs_Riex NC70 Hinge clip on, 135°, without soft-close","breadcrumbs_RiexTouch XH05 Handle, 160 mm, brushed nickel","breadcrumbs_Riex NU70 Concealed slide, full extension, push for open, synchro, 35 kg, 450 mm, 2D brackets","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/35 kg, H45, 500 mm, nickel","breadcrumbs_RiexTouch XP01 Screw profile, 320 mm, anodised aluminium","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/19 kg, H45, 300 mm, nickel","breadcrumbs_RiexTouch XH01 Handle, 320 mm, stainless steel","breadcrumbs_Riex NC50 Hinge clip on, full overlay, soft-close",breadcrumbs_Accessories,"breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/26 kg, H45, 350 mm, nickel",imageUrl,"breadcrumbs_Citterio Giulio XH60 Handle, 160 mm, matt gold","breadcrumbs_RiexTouch XP45 Drive-in profile, 196 mm, stainless steel imitation","breadcrumbs_Riex NR09 Roller slide, 400 mm, white","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/25 kg, H45, 600 mm, nickel","breadcrumbs_Citterio Giulio XH59 Handle, 320 mm, matt black","breadcrumbs_RiexTouch XK10 Knob, matt chrome",breadcrumbs_Slides,parameters_CC Distance,"breadcrumbs_Riex NB48 Ball bearing slide, full extension, soft-close, 30 kg/26 kg, H45, 400 mm, nickel","breadcrumbs_RiexTouch XH08 Handle, 128 mm, brushed nickel",breadcrumbs_Hangers,"breadcrumbs_Riex NR09 Roller slide, 600 mm, white",breadcrumbs_Handles and Knobs,parameters_Brackets,"breadcrumbs_RiexTouch XH02 Handle, 128 mm, matt black",breadcrumbs_Push for Open Mechanisms,"breadcrumbs_RiexTouch XH02 Handle, 160 mm, brushed nickel",breadcrumbs_Drawer Slides,"breadcrumbs_RiexTouch XH05 Handle, 160 mm, polished gold",breadcrumbs_Home
,,,,A connecting plate for flat joining of boards with holes for countersunk head screws.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/catalogue/connection-fittings-fw14/,,,,,50,,,,,,,,/en/catalogue/connecting-plates-angles-fw1409/,,,,,,,,,/en/product/riex-jc46-connection-plate-80x30-mm-t2-white-zinc-fwf004322/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Riex JC46 Connection plate, 80x30 mm, T2, white zinc",/en/catalogue/connecting-plates-fw140901/,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.64,,,,,,Riex,,Zinc White,,,,,,,,,,,,,,,F004322,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Mti4KahHduWlrC0N84l/FINAL/OatNVQpE4cLt9yylRvMA0Q,,,,,,,,,,,,,,,,,,,,/en/
,,,,"Drawer assembly kit with double-wall side panels and soft closing slides. Set includes side panels, slides, front panel brackets and rear panel brackets. The drawer is quick and easy to assemble - only the cut-outs for the drawer base, back and front need to be made. The slides are equipped with a soft closing mechanism. The load capacity of the slides is 35kg, at this load the lifetime of the drawers is 60 thousand cycles. There are openings outside of the side panels for adjusting the position of the front panel vertically (up and down) and horizontally (left and right).",,,/en/furniture-fittings/,/en/product/riex-nx40-double-wall-slide-basic-drawer-86-450-mm-grey-fwf000446/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450 mm,,,,1,,35 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Riex NX40 Double wall slide, basic drawer, 86/450 mm, grey",,,,,86 mm,,,,,Soft-close,,,,,/en/catalogue/standard-double-wall-drawers-fw0102/,,,,,,,,,/en/catalogue/drawers-fw010201/,,,,,1.22,,,,,,Riex,,Grey,,,,,,,,,,,,,,,F000446,,,,NX40,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NJ5YSKH_irpxZ0qeexj/FINAL/MjSrSxMJTglqeFVF4OXAEQ,,,,,,,,,,,,,,,,,,/en/catalogue/drawer-slides-fw01/,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,50,,,,,,,,,,,,,,,,,,,,,,/en/product/citterio-giulio-xh59-handle-160-mm-matt-black-fwf003271/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Citterio Giulio XH59 Handle, 160 mm, matt black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,/en/catalogue/standard-fw040101/,,,,,Citterio Giulio,,Black,,,,,,,,,,,,,,,F003271,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Mlp885DhxJi7IbsRuy-/FINAL/UNAS8OhR1PGIsb8_H3lzaQ,,,,,,,,160 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/product/citterio-giulio-xh59-handle-160-mm-matt-gold-fwf003272/,,,,,,,,,,,"Citterio Giulio XH59 Handle, 160 mm, matt gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,/en/catalogue/standard-fw040101/,,,,,Citterio Giulio,,Gold,,,,,,,,,,,,,,,F003272,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MlniQELralj3cH5oQLb/FINAL/qV1xdDh2wHsE3OUMPPLhrQ,,,,,,,,160 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Citterio Giulio XH59 Handle, 320 mm, matt black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,/en/catalogue/standard-fw040101/,,,,,Citterio Giulio,,Black,,,,,,,,,,,,,,,F003274,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N5-FJjGTNJX1_RUZryx/FINAL/wSzKBUecWymsicWpxDtvyA,,,,,/en/product/citterio-giulio-xh59-handle-320-mm-matt-black-fwf003274/,,,320 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,"Zamac, Aluminium",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Citterio Giulio XH60 Handle, 160 mm, matt black",,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/product/citterio-giulio-xh60-handle-160-mm-matt-black-fwf003280/,4.10,/en/catalogue/standard-fw040101/,,,,,Citterio Giulio,,Black,,,,,,,,,,,,,,,F003280,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Mlp7YDwWxp4gydiK30O/FINAL/irf4kisxYv87q_xPF5wCBQ,,,,,,,,160 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,"Zamac, Aluminium",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Citterio Giulio XH60 Handle, 160 mm, matt gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10,/en/catalogue/standard-fw040101/,,,,,Citterio Giulio,,Gold,,,,,,,,,,,,,,,F003281,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Mlp6TnGbUbOzLuKO6-d/FINAL/EjNQ-6QqPRybuohPkG9O9Q,/en/product/citterio-giulio-xh60-handle-160-mm-matt-gold-fwf003281/,,,,,,,160 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,"Zamac, Aluminium",50,,,,,,/en/product/citterio-giulio-xh60-handle-320-mm-matt-black-fwf003283/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Citterio Giulio XH60 Handle, 320 mm, matt black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10,/en/catalogue/standard-fw040101/,,,,,Citterio Giulio,,Black,,,,,,,,,,,,,,,F003283,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N42XG67caG0y7WtADMW/NORMAL/I23_K4cmTVcLs5tlf8oRVA,,,,,,,,320 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,/en/product/citterio-giulio-xh60-handle-320-mm-matt-gold-fwf003284/,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,"Zamac, Aluminium",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Citterio Giulio XH60 Handle, 320 mm, matt gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10,/en/catalogue/standard-fw040101/,,,,,Citterio Giulio,,Gold,,,,,,,,,,,,,,,F003284,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MoI56YTVIlwPXgFndTw/FINAL/aZ3H7MigNueje_YxIKeQUg,,,,,,,,320 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,"Handle screw profile on the edge of the door, with screwing from the back side.",,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,/en/catalogue/screw-fw040201/,,,,,,,,/en/catalogue/handle-profiles-fw0402/,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Aluminium,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XP01 Screw profile, 160 mm, anodised aluminium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,,,,,,Riex,,Anodised Aluminium,,,,,,,,,,,,,/en/product/riextouch-xp01-screw-profile-160-mm-anodised-aluminium-fwf001432/,,F001432,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N4lMNAzQkfAbS3DRIZ_/FINAL/9PVTf0uSl1Y-YP-ht89HTQ,,,,,,,,160 mm,,,,,,,,,,,,/en/
,,,,"Handle screw profile on the edge of the door, with screwing from the back side.",,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,/en/catalogue/screw-fw040201/,,,,,,,,/en/catalogue/handle-profiles-fw0402/,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Aluminium,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XP01 Screw profile, 320 mm, anodised aluminium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,,,,,,Riex,,Anodised Aluminium,,,,,,,,,,,,,,,F001433,,,,,,,,,/en/product/riextouch-xp01-screw-profile-320-mm-anodised-aluminium-fwf001433/,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NKx8JUmfXPoYQmLQJWJ/FINAL/RdlOlmZv97BjOANF9OkY8Q,,,,,,,,320 mm,,,,,,,,,,,,/en/
,,,,"Handle screw profile on the edge of the door, with screwing from the back side.",,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,/en/catalogue/screw-fw040201/,,,,,,,,/en/catalogue/handle-profiles-fw0402/,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Aluminium,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XP01 Screw profile, 160 mm, matt black",,,,,,,,,,,,,,,,,,/en/product/riextouch-xp01-screw-profile-160-mm-matt-black-fwf001441/,,,,,,,,,,,4.78,,,,,,Riex,,Black,,,,,,,,,,,,,,,F001441,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NKx4cVgDqNCBgVNK3qf/FINAL/r0z5ikeRQrk62HAApnwAJg,,,,,,,,160 mm,,,,,,,,,,,,/en/
,,,,"Handle screw profile on the edge of the door, with screwing from the back side.",,,/en/furniture-fittings/,,,,,,,,,,,/en/product/riextouch-xp01-screw-profile-32-mm-matt-black-fwf001444/,,,,Matt,,,/en/catalogue/screw-fw040201/,,,,,,,,/en/catalogue/handle-profiles-fw0402/,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Aluminium,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XP01 Screw profile, 32 mm, matt black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,,,,,,Riex,,Black,,,,,,,,,,,,,,,F001444,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NKxDwOwjG3vCPdmae0A/FINAL/1dAM5IM2O0-oHIGU7UuGfQ,,,,,,,,32 mm,,,,,,,,,,,,/en/
,,,,Handle drive-in profile into the groove in the door edge.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,/en/catalogue/handle-profiles-fw0402/,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,196 mm,,,Aluminium,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XP45 Drive-in profile, 196 mm, stainless steel imitation",,,,,,,,,,,,/en/catalogue/drive-in-standard-lengths-fw040202/,,,,,,,,,,,,,,,,,4.79,,,,,,Riex,,Stainless Steel Imitation,,,,,,,,,,,,,,,F001487,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Mkasu-UUsmNJlhIkH5D/FINAL/to1svKwMHl1gdCSnqmQtTQ,,/en/product/riextouch-xp45-drive-in-profile-196-mm-stainless-steel-imitation-fwf001487/,,,,,,,,,,,,,,,,,,/en/
,,,,Handle drive-in profile into the groove in the door edge.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,/en/catalogue/handle-profiles-fw0402/,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,396 mm,,,Aluminium,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/product/riextouch-xp45-drive-in-profile-396-mm-stainless-steel-imitation-fwf001489/,,,,,,,,,,,,,,,,,"RiexTouch XP45 Drive-in profile, 396 mm, stainless steel imitation",,,,,,,,,,,,/en/catalogue/drive-in-standard-lengths-fw040202/,,,,,,,,,,,,,,,,,4.79,,,,,,Riex,,Stainless Steel Imitation,,,,,,,,,,,,,,,F001489,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Ng3gjJX5NJTLnh9xZg2/FINAL/x-Cqm6UEn_GMS3KhWlEzFg,,,,,,,,,,,,,,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH01 Handle, 96 mm, brushed nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,/en/catalogue/standard-fw040101/,,,,,Riex,,Nickel,,,,,,,/en/product/riextouch-xh01-handle-96-mm-brushed-nickel-fwf001584/,,,,,,,,F001584,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Mi1EvN6f0Tcx9l1czp2/FINAL/F9ersPWB6q1fjQNZ8CGcEg,,,,,,,,96 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH01 Handle, 256 mm, brushed nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,/en/catalogue/standard-fw040101/,,,,,Riex,,Nickel,,,,/en/product/riextouch-xh01-handle-256-mm-brushed-nickel-fwf001589/,,,,,,,,,,,F001589,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NJiij4ck4En91jpZmoQ/FINAL/u0mbH-JJaeITep-i7U5BOw,,,,,,,,256 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH01 Handle, 320 mm, brushed nickel",,,,,,,,,,,,,,,,/en/product/riextouch-xh01-handle-320-mm-brushed-nickel-fwf001591/,,,,,,,,,,,,,4.29,/en/catalogue/standard-fw040101/,,,,,Riex,,Nickel,,,,,,,,,,,,,,,F001591,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NFwjgJG0A87ZZJCi-62/FINAL/jhB45_8rMMnvyFBDYkxLhA,,,,,,,,320 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,20,,,,,,,,,,,/en/product/riextouch-xh01-handle-224-mm-matt-nickel-fwf001604/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH01 Handle, 224 mm, matt nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,/en/catalogue/standard-fw040101/,,,,,Riex,,Nickel,,,,,,,,,,,,,,,F001604,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NJiXK_kAv2wQwP-bNcu/FINAL/LNEnyqWNLMpotwlC6swIEw,,,,,,,,224 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
